País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Luxembourg,Hombres,Directores y gerentes,2014,49.51,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Profesionales científicos e intelectuales,2014,31.9,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Técnicos y profesionales de nivel medio,2014,24.81,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Personal de apoyo administrativo,2014,20.0,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,16.19,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,14.66,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,16.68,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,16.83,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Hombres,Ocupaciones elementales,2014,13.53,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Total,2014,22.18,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Directores y gerentes,2014,38.59,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Profesionales científicos e intelectuales,2014,32.06,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Técnicos y profesionales de nivel medio,2014,24.33,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Personal de apoyo administrativo,2014,19.55,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,15.1,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,12.47,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,13.57,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,13.8,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Mujeres,Ocupaciones elementales,2014,12.9,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Total,2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Directores y gerentes,2018,11.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Profesionales científicos e intelectuales,2018,9.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Técnicos y profesionales de nivel medio,2018,7.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Personal de apoyo administrativo,2018,5.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Operadores de instalaciones y máquinas y ensambladores,2018,5.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Ocupaciones elementales,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Total,2018,7.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Directores y gerentes,2018,12.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Profesionales científicos e intelectuales,2018,11.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Técnicos y profesionales de nivel medio,2018,8.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Personal de apoyo administrativo,2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2018,5.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2018,5.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Operadores de instalaciones y máquinas y ensambladores,2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Ocupaciones elementales,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Ocupaciones militares,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Total,2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Directores y gerentes,2018,10.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Profesionales científicos e intelectuales,2018,7.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Técnicos y profesionales de nivel medio,2018,6.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Personal de apoyo administrativo,2018,5.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2018,4.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Ocupaciones elementales,2018,3.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Total,2014,4.41,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Directores y gerentes,2014,7.92,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Profesionales científicos e intelectuales,2014,5.58,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Técnicos y profesionales de nivel medio,2014,4.96,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Personal de apoyo administrativo,2014,3.99,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,2.88,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.87,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,3.93,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Operadores de instalaciones y máquinas y ensambladores,2014,3.83,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Total,Ocupaciones elementales,2014,2.67,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Total,2014,4.89,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Directores y gerentes,2014,8.73,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Profesionales científicos e intelectuales,2014,7.16,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Técnicos y profesionales de nivel medio,2014,5.8,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Personal de apoyo administrativo,2014,4.44,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.35,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,4.88,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,4.19,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,3.91,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Hombres,Ocupaciones elementales,2014,3.0,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Total,2014,4.04,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Directores y gerentes,2014,7.19,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Profesionales científicos e intelectuales,2014,5.03,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Técnicos y profesionales de nivel medio,2014,4.46,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Personal de apoyo administrativo,2014,3.83,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,2.74,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,2.55,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,2.96,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,3.35,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Mujeres,Ocupaciones elementales,2014,2.44,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Total,2018,12.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Directores y gerentes,2018,20.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Profesionales científicos e intelectuales,2018,15.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Técnicos y profesionales de nivel medio,2018,13.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Personal de apoyo administrativo,2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2018,9.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2018,8.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Operadores de instalaciones y máquinas y ensambladores,2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Total,Ocupaciones elementales,2018,7.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Total,2018,13.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Directores y gerentes,2018,22.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Profesionales científicos e intelectuales,2018,16.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Técnicos y profesionales de nivel medio,2018,14.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Personal de apoyo administrativo,2018,11.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2018,11.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Operadores de instalaciones y máquinas y ensambladores,2018,10.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Hombres,Ocupaciones elementales,2018,8.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Total,2018,11.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Directores y gerentes,2018,17.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Malta,Mujeres,Profesionales científicos e intelectuales,2018,14.0,Currency: MLT - Euro (EUR),"Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
